Date,AMZN Close Price,Date,TSLA Close Price,Date,PYPL Close Price,Date,NFLX Close Price,Date,INTC Close Price,Date,CMCSA Close Price,Date,CSCO Close Price,Date,QCOM Close Price,Date,CHTR Close Price,Date,SBUX Close Price,Date,ADSK Close Price,Date,BIIB Close Price,Date,ILMN Close Price,Date,JD Close Price,Date,EBAY Close Price,Date,BIDU Close Price,Date,MELI Close Price,Date,WDC Close Price,Date,DOCU Close Price,Date,EXC Close Price,Date,IDXX Close Price,Date,ALGN Close Price,Date,CTSH Close Price,Date,DXCM Close Price,Date,NTES Close Price,Date,ZM Close Price,Date,MRNA Close Price,Date,XEL Close Price,Date,ANSS Close Price,Date,DLTR Close Price,Date,INCY Close Price,Date,VRSN Close Price,Date,SIRI Close Price,Date,TTWO Close Price,Date,SWKS Close Price,Date,TTD Close Price,Date,AEP Close Price,Date,WBA Close Price,Date,MTCH Close Price,Date,FOXA Close Price,Date,FOX Close Price,Date,OKTA Close Price,Date,TCOM Close Price,Date,PTON Close Price,Date,BMRN Close Price,Date,EXPE Close Price,Date,MKTX Close Price
2021-06-24,172.45399475097656,2021-06-24,226.60667419433594,2021-06-24,293.2099914550781,2021-06-24,518.0599975585938,2021-06-24,51.997657775878906,2021-06-24,52.595096588134766,2021-06-24,48.97711944580078,2021-06-24,130.38400268554688,2021-06-24,711.5399780273438,2021-06-24,106.26980590820312,2021-06-24,286.9599914550781,2021-06-24,349.1600036621094,2021-06-24,468.07000732421875,2021-06-24,71.97417449951172,2021-06-24,63.531646728515625,2021-06-24,194.77000427246094,2021-06-24,1542.3900146484375,2021-06-24,69.79000091552734,2021-06-24,276.7200012207031,2021-06-24,29.073131561279297,2021-06-24,614.9299926757812,2021-06-24,617.3900146484375,2021-06-24,67.16236114501953,2021-06-24,106.25,2021-06-24,103.31047058105469,2021-06-24,373.3999938964844,2021-06-24,220.13999938964844,2021-06-24,61.4832763671875,2021-06-24,341.54998779296875,2021-06-24,99.33999633789062,2021-06-24,86.12999725341797,2021-06-24,229.42999267578125,2021-06-24,5.925959587097168,2021-06-24,175.05999755859375,2021-06-24,168.41969299316406,2021-06-24,75.87999725341797,2021-06-24,75.6215591430664,2021-06-24,45.561126708984375,2021-06-24,164.27000427246094,2021-06-24,36.999061584472656,2021-06-24,34.9467658996582,2021-06-24,244.97999572753906,2021-06-24,36.7599983215332,2021-06-24,121.8499984741211,2021-06-24,83.77999877929688,2021-06-24,170.0500030517578,2021-06-24,450.3711853027344
2021-06-25,170.072998046875,2021-06-25,223.9566650390625,2021-06-25,289.6000061035156,2021-06-25,527.0700073242188,2021-06-25,51.849281311035156,2021-06-25,52.93284225463867,2021-06-25,49.23694610595703,2021-06-25,130.12872314453125,2021-06-25,721.2899780273438,2021-06-25,107.26618194580078,2021-06-25,288.739990234375,2021-06-25,347.92999267578125,2021-06-25,474.6600036621094,2021-06-25,75.1740951538086,2021-06-25,64.80094146728516,2021-06-25,202.63999938964844,2021-06-25,1541.719970703125,2021-06-25,70.75,2021-06-25,279.20001220703125,2021-06-25,29.329421997070312,2021-06-25,620.6400146484375,2021-06-25,614.97998046875,2021-06-25,67.80685424804688,2021-06-25,107.58999633789062,2021-06-25,102.5423812866211,2021-06-25,372.4700012207031,2021-06-25,219.94000244140625,2021-06-25,62.2627067565918,2021-06-25,343.4800109863281,2021-06-25,98.3499984741211,2021-06-25,86.83000183105469,2021-06-25,227.72999572753906,2021-06-25,6.027653217315674,2021-06-25,173.82000732421875,2021-06-25,169.28170776367188,2021-06-25,76.0199966430664,2021-06-25,77.37403106689453,2021-06-25,45.61359786987305,2021-06-25,161.99000549316406,2021-06-25,37.05702209472656,2021-06-25,35.0527229309082,2021-06-25,246.1300048828125,2021-06-25,35.72999954223633,2021-06-25,121.48999786376953,2021-06-25,84.79000091552734,2021-06-25,170.99000549316406,2021-06-25,457.1111755371094
2021-06-28,172.1945037841797,2021-06-28,229.57333374023438,2021-06-28,293.6499938964844,2021-06-28,533.030029296875,2021-06-28,53.30525207519531,2021-06-28,52.632625579833984,2021-06-28,49.1441535949707,2021-06-28,132.08560180664062,2021-06-28,721.3599853515625,2021-06-28,106.50704193115234,2021-06-28,293.3599853515625,2021-06-28,340.2699890136719,2021-06-28,481.5,2021-06-28,74.10746002197266,2021-06-28,65.67894744873047,2021-06-28,205.17999267578125,2021-06-28,1570.719970703125,2021-06-28,69.98999786376953,2021-06-28,284.1499938964844,2021-06-28,29.48714256286621,2021-06-28,631.9000244140625,2021-06-28,621.52001953125,2021-06-28,67.47979736328125,2021-06-28,106.79000091552734,2021-06-28,106.86297607421875,2021-06-28,388.8599853515625,2021-06-28,222.94000244140625,2021-06-28,62.22559356689453,2021-06-28,349.1300048828125,2021-06-28,99.37999725341797,2021-06-28,85.61000061035156,2021-06-28,228.69000244140625,2021-06-28,6.01840877532959,2021-06-28,178.08999633789062,2021-06-28,173.07093811035156,2021-06-28,79.88999938964844,2021-06-28,77.4926986694336,2021-06-28,45.657318115234375,2021-06-28,161.52999877929688,2021-06-28,37.00872039794922,2021-06-28,34.86970901489258,2021-06-28,247.41000366210938,2021-06-28,35.59000015258789,2021-06-28,126.91999816894531,2021-06-28,84.43000030517578,2021-06-28,163.5500030517578,2021-06-28,458.73272705078125
2021-06-29,172.40699768066406,2021-06-29,226.9199981689453,2021-06-29,292.760009765625,2021-06-29,533.5,2021-06-29,52.62826919555664,2021-06-29,53.04542922973633,2021-06-29,49.097755432128906,2021-06-29,134.8271484375,2021-06-29,717.4600219726562,2021-06-29,106.53550720214844,2021-06-29,297.739990234375,2021-06-29,345.7200012207031,2021-06-29,479.17999267578125,2021-06-29,76.63471984863281,2021-06-29,67.2727279663086,2021-06-29,207.6699981689453,2021-06-29,1583.0,2021-06-29,70.6500015258789,2021-06-29,284.4800109863281,2021-06-29,29.283422470092773,2021-06-29,637.0800170898438,2021-06-29,612.7999877929688,2021-06-29,67.7395248413086,2021-06-29,106.69999694824219,2021-06-29,110.16582489013672,2021-06-29,394.7300109863281,2021-06-29,234.4600067138672,2021-06-29,60.97291564941406,2021-06-29,352.5299987792969,2021-06-29,99.4800033569336,2021-06-29,84.69999694824219,2021-06-29,229.77999877929688,2021-06-29,6.0553879737854,2021-06-29,178.10000610351562,2021-06-29,180.88613891601562,2021-06-29,79.97000122070312,2021-06-29,76.60733795166016,2021-06-29,45.46493911743164,2021-06-29,162.27999877929688,2021-06-29,35.5789909362793,2021-06-29,33.75233840942383,2021-06-29,248.0399932861328,2021-06-29,35.5099983215332,2021-06-29,125.68000030517578,2021-06-29,83.45999908447266,2021-06-29,159.89999389648438,2021-06-29,461.1943054199219
2021-06-30,172.00799560546875,2021-06-30,226.56666564941406,2021-06-30,291.4800109863281,2021-06-30,528.2100219726562,2021-06-30,52.06256866455078,2021-06-30,53.49576187133789,2021-06-30,49.181270599365234,2021-06-30,135.1201934814453,2021-06-30,721.4500122070312,2021-06-30,106.09900665283203,2021-06-30,291.8999938964844,2021-06-30,346.2699890136719,2021-06-30,473.2099914550781,2021-06-30,76.69237518310547,2021-06-30,67.00550079345703,2021-06-30,203.89999389648438,2021-06-30,1557.7900390625,2021-06-30,71.16999816894531,2021-06-30,279.57000732421875,2021-06-30,29.119129180908203,2021-06-30,631.5499877929688,2021-06-30,611.0,2021-06-30,66.62367248535156,2021-06-30,106.75,2021-06-30,110.65548706054688,2021-06-30,387.0299987792969,2021-06-30,234.97999572753906,2021-06-30,61.13066482543945,2021-06-30,347.05999755859375,2021-06-30,99.5,2021-06-30,84.12999725341797,2021-06-30,227.69000244140625,2021-06-30,6.046142578125,2021-06-30,177.02000427246094,2021-06-30,181.6439666748047,2021-06-30,77.36000061035156,2021-06-30,77.2097396850586,2021-06-30,46.00712203979492,2021-06-30,161.25,2021-06-30,35.868797302246094,2021-06-30,33.90645980834961,2021-06-30,244.67999267578125,2021-06-30,35.459999084472656,2021-06-30,124.0199966430664,2021-06-30,83.44000244140625,2021-06-30,163.7100067138672,2021-06-30,452.8424987792969
2021-07-01,171.64849853515625,2021-07-01,225.97332763671875,2021-07-01,289.0,2021-07-01,533.5399780273438,2021-07-01,51.942012786865234,2021-07-01,54.18064880371094,2021-07-01,49.589569091796875,2021-07-01,133.1066131591797,2021-07-01,721.7999877929688,2021-07-01,107.61727142333984,2021-07-01,293.70001220703125,2021-07-01,348.9200134277344,2021-07-01,470.6600036621094,2021-07-01,74.41495513916016,2021-07-01,66.61421966552734,2021-07-01,201.4600067138672,2021-07-01,1544.989990234375,2021-07-01,70.86000061035156,2021-07-01,278.0899963378906,2021-07-01,29.559432983398438,2021-07-01,638.9500122070312,2021-07-01,618.9600219726562,2021-07-01,67.18160247802734,2021-07-01,106.70999908447266,2021-07-01,109.1768798828125,2021-07-01,386.4800109863281,2021-07-01,235.11000061035156,2021-07-01,62.197757720947266,2021-07-01,349.239990234375,2021-07-01,99.91000366210938,2021-07-01,84.0199966430664,2021-07-01,229.19000244140625,2021-07-01,6.073877334594727,2021-07-01,178.97000122070312,2021-07-01,179.04837036132812,2021-07-01,76.68000030517578,2021-07-01,77.82129669189453,2021-07-01,42.59659957885742,2021-07-01,159.47999572753906,2021-07-01,36.2745361328125,2021-07-01,34.25322723388672,2021-07-01,240.74000549316406,2021-07-01,35.34000015258789,2021-07-01,122.16000366210938,2021-07-01,83.91000366210938,2021-07-01,167.02999877929688,2021-07-01,453.4481506347656
2021-07-02,175.5489959716797,2021-07-02,226.3000030517578,2021-07-02,290.239990234375,2021-07-02,533.97998046875,2021-07-02,52.63754653930664,2021-07-02,54.809234619140625,2021-07-02,50.02874755859375,2021-07-02,134.7893524169922,2021-07-02,731.9199829101562,2021-07-02,109.09759521484375,2021-07-02,297.739990234375,2021-07-02,348.7200012207031,2021-07-02,474.7300109863281,2021-07-02,73.2522201538086,2021-07-02,66.88143920898438,2021-07-02,196.6999969482422,2021-07-02,1551.9599609375,2021-07-02,70.20999908447266,2021-07-02,278.82000732421875,2021-07-02,29.658008575439453,2021-07-02,648.2000122070312,2021-07-02,624.1699829101562,2021-07-02,66.96034240722656,2021-07-02,107.89749908447266,2021-07-02,108.79283142089844,2021-07-02,388.8900146484375,2021-07-02,234.3000030517578,2021-07-02,62.002906799316406,2021-07-02,353.4100036621094,2021-07-02,99.44999694824219,2021-07-02,83.58000183105469,2021-07-02,231.3300018310547,2021-07-02,6.129345893859863,2021-07-02,177.3000030517578,2021-07-02,181.2366485595703,2021-07-02,76.62000274658203,2021-07-02,77.76651763916016,2021-07-02,42.12437438964844,2021-07-02,161.39999389648438,2021-07-02,36.052345275878906,2021-07-02,34.07020950317383,2021-07-02,242.55999755859375,2021-07-02,35.4900016784668,2021-07-02,121.5999984741211,2021-07-02,85.47000122070312,2021-07-02,167.4199981689453,2021-07-02,453.115966796875
2021-07-06,183.78700256347656,2021-07-06,219.86000061035156,2021-07-06,292.6400146484375,2021-07-06,541.6400146484375,2021-07-06,52.016204833984375,2021-07-06,54.32870101928711,2021-07-06,49.50547409057617,2021-07-06,133.47532653808594,2021-07-06,729.5399780273438,2021-07-06,109.81878662109375,2021-07-06,295.6000061035156,2021-07-06,344.8900146484375,2021-07-06,474.8500061035156,2021-07-06,69.56222534179688,2021-07-06,65.86980438232422,2021-07-06,186.9499969482422,2021-07-06,1553.9599609375,2021-07-06,69.1500015258789,2021-07-06,288.17999267578125,2021-07-06,29.49372100830078,2021-07-06,658.989990234375,2021-07-06,604.6699829101562,2021-07-06,66.11385345458984,2021-07-06,110.1624984741211,2021-07-06,105.24994659423828,2021-07-06,401.1199951171875,2021-07-06,233.33999633789062,2021-07-06,62.234886169433594,2021-07-06,355.6400146484375,2021-07-06,99.0999984741211,2021-07-06,83.33999633789062,2021-07-06,231.47000122070312,2021-07-06,6.046142578125,2021-07-06,174.07000732421875,2021-07-06,180.42196655273438,2021-07-06,76.55999755859375,2021-07-06,77.80302429199219,2021-07-06,41.71335983276367,2021-07-06,161.24000549316406,2021-07-06,35.482383728027344,2021-07-06,33.45372772216797,2021-07-06,249.5399932861328,2021-07-06,34.41999816894531,2021-07-06,123.69000244140625,2021-07-06,84.56999969482422,2021-07-06,165.57000732421875,2021-07-06,460.86212158203125
2021-07-07,184.82899475097656,2021-07-07,214.88333129882812,2021-07-07,297.1300048828125,2021-07-07,535.9600219726562,2021-07-07,51.89564895629883,2021-07-07,54.80923080444336,2021-07-07,49.76710510253906,2021-07-07,132.32196044921875,2021-07-07,742.3699951171875,2021-07-07,111.15676879882812,2021-07-07,296.1099853515625,2021-07-07,355.3299865722656,2021-07-07,473.45001220703125,2021-07-07,69.86011505126953,2021-07-07,66.87190246582031,2021-07-07,182.7100067138672,2021-07-07,1540.9000244140625,2021-07-07,69.33000183105469,2021-07-07,288.94000244140625,2021-07-07,29.658008575439453,2021-07-07,665.3099975585938,2021-07-07,612.219970703125,2021-07-07,66.30623626708984,2021-07-07,111.87999725341797,2021-07-07,103.12803649902344,2021-07-07,393.9100036621094,2021-07-07,221.89999389648438,2021-07-07,62.8101806640625,2021-07-07,353.2799987792969,2021-07-07,99.37000274658203,2021-07-07,82.12999725341797,2021-07-07,232.8300018310547,2021-07-07,6.073877334594727,2021-07-07,173.69000244140625,2021-07-07,178.3568572998047,2021-07-07,77.63999938964844,2021-07-07,78.14989471435547,2021-07-07,41.52971267700195,2021-07-07,157.69000244140625,2021-07-07,35.163597106933594,2021-07-07,33.232177734375,2021-07-07,250.27000427246094,2021-07-07,33.439998626708984,2021-07-07,123.51000213623047,2021-07-07,83.04000091552734,2021-07-07,162.9600067138672,2021-07-07,439.6456604003906
2021-07-08,186.57049560546875,2021-07-08,217.60333251953125,2021-07-08,295.04998779296875,2021-07-08,530.760009765625,2021-07-08,51.36704635620117,2021-07-08,54.86576461791992,2021-07-08,49.76710510253906,2021-07-08,130.7337646484375,2021-07-08,743.5,2021-07-08,110.06549835205078,2021-07-08,294.4700012207031,2021-07-08,369.04998779296875,2021-07-08,472.8599853515625,2021-07-08,68.12081909179688,2021-07-08,65.5167007446289,2021-07-08,175.8800048828125,2021-07-08,1526.9300537109375,2021-07-08,67.81999969482422,2021-07-08,288.739990234375,2021-07-08,29.52657699584961,2021-07-08,659.9400024414062,2021-07-08,616.7899780273438,2021-07-08,65.7675552368164,2021-07-08,111.74250030517578,2021-07-08,101.15978240966797,2021-07-08,386.010009765625,2021-07-08,232.7899932861328,2021-07-08,62.63388442993164,2021-07-08,352.239990234375,2021-07-08,98.2699966430664,2021-07-08,81.43000030517578,2021-07-08,231.80999755859375,2021-07-08,5.972183704376221,2021-07-08,170.6699981689453,2021-07-08,176.5854034423828,2021-07-08,76.11000061035156,2021-07-08,77.86692810058594,2021-07-08,40.856353759765625,2021-07-08,158.25,2021-07-08,34.487369537353516,2021-07-08,32.567535400390625,2021-07-08,251.25999450683594,2021-07-08,31.989999771118164,2021-07-08,124.05999755859375,2021-07-08,82.94999694824219,2021-07-08,161.55999755859375,2021-07-08,448.37841796875
2021-07-09,185.9669952392578,2021-07-09,218.98333740234375,2021-07-09,300.2099914550781,2021-07-09,535.97998046875,2021-07-09,51.9234733581543,2021-07-09,54.67731857299805,2021-07-09,50.21562957763672,2021-07-09,133.70216369628906,2021-07-09,736.469970703125,2021-07-09,111.46989440917969,2021-07-09,295.3800048828125,2021-07-09,358.1600036621094,2021-07-09,476.79998779296875,2021-07-09,70.68651580810547,2021-07-09,66.28974151611328,2021-07-09,181.36000061035156,2021-07-09,1554.969970703125,2021-07-09,70.16999816894531,2021-07-09,288.0199890136719,2021-07-09,29.513431549072266,2021-07-09,667.030029296875,2021-07-09,627.1900024414062,2021-07-09,66.50824737548828,2021-07-09,110.18250274658203,2021-07-09,104.01136779785156,2021-07-09,385.0799865722656,2021-07-09,232.80999755859375,2021-07-09,62.79161071777344,2021-07-09,353.760009765625,2021-07-09,99.51000213623047,2021-07-09,82.04000091552734,2021-07-09,233.02999877929688,2021-07-09,6.064632892608643,2021-07-09,170.3699951171875,2021-07-09,179.57884216308594,2021-07-09,77.94999694824219,2021-07-09,77.93994903564453,2021-07-09,41.459747314453125,2021-07-09,162.6300048828125,2021-07-09,35.21189498901367,2021-07-09,33.24180603027344,2021-07-09,251.83999633789062,2021-07-09,32.18000030517578,2021-07-09,117.83999633789062,2021-07-09,83.62000274658203,2021-07-09,167.74000549316406,2021-07-09,450.087890625
2021-07-12,185.92750549316406,2021-07-12,228.56666564941406,2021-07-12,302.9700012207031,2021-07-12,537.3099975585938,2021-07-12,52.60972595214844,2021-07-12,54.8940315246582,2021-07-12,49.739070892333984,2021-07-12,134.6853485107422,2021-07-12,719.7999877929688,2021-07-12,112.40933227539062,2021-07-12,291.92999267578125,2021-07-12,349.0400085449219,2021-07-12,484.1000061035156,2021-07-12,70.31175231933594,2021-07-12,65.82210540771484,2021-07-12,180.38999938964844,2021-07-12,1526.0,2021-07-12,70.88999938964844,2021-07-12,288.1000061035156,2021-07-12,29.7565860748291,2021-07-12,659.5399780273438,2021-07-12,642.8599853515625,2021-07-12,66.61406707763672,2021-07-12,111.44249725341797,2021-07-12,104.58744812011719,2021-07-12,379.1199951171875,2021-07-12,239.33999633789062,2021-07-12,62.949363708496094,2021-07-12,350.94000244140625,2021-07-12,98.94999694824219,2021-07-12,81.18000030517578,2021-07-12,229.16000366210938,2021-07-12,6.027653217315674,2021-07-12,172.10000610351562,2021-07-12,181.12295532226562,2021-07-12,77.8499984741211,2021-07-12,77.95820617675781,2021-07-12,41.58218002319336,2021-07-12,162.83999633789062,2021-07-12,35.55000686645508,2021-07-12,33.61748123168945,2021-07-12,245.5500030517578,2021-07-12,31.81999969482422,2021-07-12,120.30999755859375,2021-07-12,82.33000183105469,2021-07-12,167.35000610351562,2021-07-12,451.113525390625
2021-07-13,183.8679962158203,2021-07-13,222.84666442871094,2021-07-13,301.19000244140625,2021-07-13,540.6799926757812,2021-07-13,52.73955154418945,2021-07-13,54.479454040527344,2021-07-13,49.823177337646484,2021-07-13,133.46583557128906,2021-07-13,710.7000122070312,2021-07-13,113.44365692138672,2021-07-13,296.4200134277344,2021-07-13,351.9200134277344,2021-07-13,483.5199890136719,2021-07-13,73.53089141845703,2021-07-13,65.60260772705078,2021-07-13,184.58999633789062,2021-07-13,1548.2099609375,2021-07-13,70.08000183105469,2021-07-13,283.67999267578125,2021-07-13,29.434572219848633,2021-07-13,662.5800170898438,2021-07-13,642.4000244140625,2021-07-13,66.0849838256836,2021-07-13,111.59750366210938,2021-07-13,107.69828796386719,2021-07-13,378.3900146484375,2021-07-13,235.14999389648438,2021-07-13,62.708106994628906,2021-07-13,351.5199890136719,2021-07-13,98.0,2021-07-13,80.62000274658203,2021-07-13,228.49000549316406,2021-07-13,5.9629387855529785,2021-07-13,173.5500030517578,2021-07-13,179.58836364746094,2021-07-13,76.5,2021-07-13,77.80302429199219,2021-07-13,41.38105010986328,2021-07-13,164.61000061035156,2021-07-13,34.7288818359375,2021-07-13,32.721656799316406,2021-07-13,249.08999633789062,2021-07-13,32.13999938964844,2021-07-13,119.8499984741211,2021-07-13,81.5,2021-07-13,162.02000427246094,2021-07-13,448.3589172363281
2021-07-14,184.08399963378906,2021-07-14,217.7933349609375,2021-07-14,300.75,2021-07-14,547.9500122070312,2021-07-14,52.414981842041016,2021-07-14,54.43234634399414,2021-07-14,50.54267501831055,2021-07-14,135.89541625976562,2021-07-14,701.3699951171875,2021-07-14,113.6808853149414,2021-07-14,297.1000061035156,2021-07-14,352.05999755859375,2021-07-14,460.9200134277344,2021-07-14,72.502685546875,2021-07-14,64.92499542236328,2021-07-14,181.33999633789062,2021-07-14,1507.010009765625,2021-07-14,70.01000213623047,2021-07-14,275.42999267578125,2021-07-14,29.664581298828125,2021-07-14,659.8499755859375,2021-07-14,635.0900268554688,2021-07-14,66.5948257446289,2021-07-14,110.12249755859375,2021-07-14,108.33197021484375,2021-07-14,360.6099853515625,2021-07-14,246.66000366210938,2021-07-14,63.18133544921875,2021-07-14,352.3699951171875,2021-07-14,98.88999938964844,2021-07-14,79.87000274658203,2021-07-14,230.63999938964844,2021-07-14,6.009164333343506,2021-07-14,171.8800048828125,2021-07-14,181.4734649658203,2021-07-14,73.62999725341797,2021-07-14,78.66101837158203,2021-07-14,40.99626922607422,2021-07-14,161.52999877929688,2021-07-14,35.12495422363281,2021-07-14,33.11659240722656,2021-07-14,242.10000610351562,2021-07-14,31.979999542236328,2021-07-14,113.36000061035156,2021-07-14,79.68000030517578,2021-07-14,160.99000549316406,2021-07-14,448.8082275390625
2021-07-15,181.55999755859375,2021-07-15,216.86666870117188,2021-07-15,296.510009765625,2021-07-15,542.9500122070312,2021-07-15,51.75653839111328,2021-07-15,54.60194396972656,2021-07-15,50.131534576416016,2021-07-15,133.73056030273438,2021-07-15,704.9299926757812,2021-07-15,112.8932876586914,2021-07-15,294.7900085449219,2021-07-15,328.1600036621094,2021-07-15,462.489990234375,2021-07-15,73.85761260986328,2021-07-15,65.02999114990234,2021-07-15,185.52000427246094,2021-07-15,1508.47998046875,2021-07-15,66.91000366210938,2021-07-15,277.010009765625,2021-07-15,30.052309036254883,2021-07-15,657.4199829101562,2021-07-15,621.7000122070312,2021-07-15,66.21005249023438,2021-07-15,110.3550033569336,2021-07-15,109.84899139404297,2021-07-15,356.80999755859375,2021-07-15,259.67498779296875,2021-07-15,63.765926361083984,2021-07-15,352.2099914550781,2021-07-15,98.68000030517578,2021-07-15,79.98999786376953,2021-07-15,229.2100067138672,2021-07-15,5.9536943435668945,2021-07-15,168.24000549316406,2021-07-15,180.44090270996094,2021-07-15,71.98999786376953,2021-07-15,79.57376861572266,2021-07-15,40.445343017578125,2021-07-15,162.8300018310547,2021-07-15,34.62261199951172,2021-07-15,32.63496780395508,2021-07-15,237.5800018310547,2021-07-15,31.600000381469727,2021-07-15,111.19000244140625,2021-07-15,79.56999969482422,2021-07-15,159.2899932861328,2021-07-15,444.12933349609375
2021-07-16,178.68150329589844,2021-07-16,214.74000549316406,2021-07-16,294.6300048828125,2021-07-16,530.3099975585938,2021-07-16,50.97755432128906,2021-07-16,54.22505569458008,2021-07-16,50.17825698852539,2021-07-16,132.076171875,2021-07-16,709.989990234375,2021-07-16,112.6655502319336,2021-07-16,293.3299865722656,2021-07-16,324.6199951171875,2021-07-16,465.4599914550781,2021-07-16,72.63722229003906,2021-07-16,65.06816101074219,2021-07-16,179.5800018310547,2021-07-16,1512.510009765625,2021-07-16,64.19999694824219,2021-07-16,282.04998779296875,2021-07-16,30.223167419433594,2021-07-16,667.760009765625,2021-07-16,616.1199951171875,2021-07-16,65.64248657226562,2021-07-16,112.17250061035156,2021-07-16,107.63107299804688,2021-07-16,361.9700012207031,2021-07-16,286.42999267578125,2021-07-16,64.1463623046875,2021-07-16,349.7900085449219,2021-07-16,98.19000244140625,2021-07-16,78.33000183105469,2021-07-16,229.74000549316406,2021-07-16,5.907469749450684,2021-07-16,170.52000427246094,2021-07-16,178.19583129882812,2021-07-16,70.62000274658203,2021-07-16,79.85671997070312,2021-07-16,40.244205474853516,2021-07-16,161.1699981689453,2021-07-16,34.081634521484375,2021-07-16,32.143707275390625,2021-07-16,235.6699981689453,2021-07-16,30.219999313354492,2021-07-16,110.54000091552734,2021-07-16,78.83999633789062,2021-07-16,157.61000061035156,2021-07-16,448.4468688964844
2021-07-19,177.47950744628906,2021-07-19,215.4066619873047,2021-07-19,294.8500061035156,2021-07-19,532.280029296875,2021-07-19,50.67151641845703,2021-07-19,53.35820388793945,2021-07-19,49.580223083496094,2021-07-19,131.2064208984375,2021-07-19,711.469970703125,2021-07-19,109.42972564697266,2021-07-19,287.30999755859375,2021-07-19,324.1600036621094,2021-07-19,469.739990234375,2021-07-19,71.32073974609375,2021-07-19,65.40219116210938,2021-07-19,176.4499969482422,2021-07-19,1497.27001953125,2021-07-19,62.9900016784668,2021-07-19,289.4800109863281,2021-07-19,29.78287124633789,2021-07-19,669.4000244140625,2021-07-19,595.5599975585938,2021-07-19,63.93026351928711,2021-07-19,108.76249694824219,2021-07-19,107.77509307861328,2021-07-19,354.20001220703125,2021-07-19,313.5899963378906,2021-07-19,63.34837341308594,2021-07-19,343.4700012207031,2021-07-19,98.0,2021-07-19,77.55999755859375,2021-07-19,228.5500030517578,2021-07-19,5.861246109008789,2021-07-19,168.9600067138672,2021-07-19,177.28640747070312,2021-07-19,70.94000244140625,2021-07-19,78.28678894042969,2021-07-19,39.859432220458984,2021-07-19,153.3300018310547,2021-07-19,33.5406608581543,2021-07-19,31.401996612548828,2021-07-19,241.35000610351562,2021-07-19,28.860000610351562,2021-07-19,118.43000030517578,2021-07-19,78.7699966430664,2021-07-19,151.63999938964844,2021-07-19,451.9535827636719
2021-07-20,178.6595001220703,2021-07-20,220.1666717529297,2021-07-20,298.07000732421875,2021-07-20,531.0499877929688,2021-07-20,51.227943420410156,2021-07-20,53.78221130371094,2021-07-20,50.06612014770508,2021-07-20,131.92491149902344,2021-07-20,718.760009765625,2021-07-20,111.42245483398438,2021-07-20,296.1199951171875,2021-07-20,322.489990234375,2021-07-20,487.25,2021-07-20,70.98441314697266,2021-07-20,66.39470672607422,2021-07-20,177.88999938964844,2021-07-20,1542.1500244140625,2021-07-20,64.63999938964844,2021-07-20,301.2699890136719,2021-07-20,30.269176483154297,2021-07-20,669.3900146484375,2021-07-20,615.7100219726562,2021-07-20,65.03648376464844,2021-07-20,111.92500305175781,2021-07-20,108.70643615722656,2021-07-20,355.80999755859375,2021-07-20,307.3299865722656,2021-07-20,63.24631881713867,2021-07-20,350.8699951171875,2021-07-20,99.01000213623047,2021-07-20,79.20999908447266,2021-07-20,229.42999267578125,2021-07-20,6.036898612976074,2021-07-20,170.02000427246094,2021-07-20,179.43675231933594,2021-07-20,73.0,2021-07-20,78.25941467285156,2021-07-20,40.27919006347656,2021-07-20,153.77000427246094,2021-07-20,33.78216552734375,2021-07-20,31.662076950073242,2021-07-20,246.33999633789062,2021-07-20,28.889999389648438,2021-07-20,126.3499984741211,2021-07-20,79.5,2021-07-20,156.1199951171875,2021-07-20,449.8240966796875
2021-07-21,179.25999450683594,2021-07-21,218.42999267578125,2021-07-21,301.7699890136719,2021-07-21,513.6300048828125,2021-07-21,52.14603805541992,2021-07-21,54.47003173828125,2021-07-21,50.34645080566406,2021-07-21,134.40176391601562,2021-07-21,718.4199829101562,2021-07-21,113.17797088623047,2021-07-21,301.7799987792969,2021-07-21,322.9599914550781,2021-07-21,480.8500061035156,2021-07-21,72.35855102539062,2021-07-21,66.67147827148438,2021-07-21,180.50999450683594,2021-07-21,1550.1700439453125,2021-07-21,64.44999694824219,2021-07-21,302.80999755859375,2021-07-21,30.124601364135742,2021-07-21,670.510009765625,2021-07-21,619.6500244140625,2021-07-21,65.171142578125,2021-07-21,111.74500274658203,2021-07-21,108.53360748291016,2021-07-21,352.9700012207031,2021-07-21,321.1099853515625,2021-07-21,62.22559356689453,2021-07-21,354.3800048828125,2021-07-21,99.08999633789062,2021-07-21,79.13999938964844,2021-07-21,230.1300048828125,2021-07-21,6.0553879737854,2021-07-21,170.89999389648438,2021-07-21,182.82806396484375,2021-07-21,74.1500015258789,2021-07-21,77.32841491699219,2021-07-21,40.812625885009766,2021-07-21,159.6999969482422,2021-07-21,34.96072769165039,2021-07-21,32.63496780395508,2021-07-21,247.25,2021-07-21,29.15999984741211,2021-07-21,126.43000030517578,2021-07-21,79.6500015258789,2021-07-21,162.4199981689453,2021-07-21,445.28192138671875
